"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"123","66645a90bfab34a6cd62","e1fe8d2a69004e5e96e9","b85143bf51323b72e53c","a403f91bcfea63147566","Bmh Parking: Bebel Gilberto","Brighton Music Hall Parking","NULL","MISC","PARKING","PARKING","Bmh Parking: Bebel Gilberto"," *SEE PARKING ATTENDANT*     BRIGHTON MUSIC HALL     PARKING: Bebel Gilberto  CVS LOT - 181 BRIGHTON AVEVALID 7PM-1 HR AFTER SHOW  TUE FEB 16 2016 8:00 PM  ",1,15,"eTicket","2016-02-17 01:00:00","2016-02-16","NULL","2015-11-17","2016-01-23 12:42:17","2016-01-23","2016-02-16","EST","BOSTON","MASSACHUSETTS","02134","www.ticketmaster.com","T ","N ","Boston","a403f91bcfea63147566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","73d47baa203731429f93","ff9dfcd1cc72f8bccaf2","b85143bf51323b72e53c","7bde43683b8912e1e0e2","Zac Brown Band: Jekyll + hyde tour","Zac Brown Band","NULL","CONCERTS","COUNTRY","CONCERTS","Zac Brown Band: Jekyll + hyde tour","    JEKYLL + HYDE TOUR          ZAC BROWN BAND         WWW.ZACBROWNBAND.COM    HOLLYWOOD CASINO AMP STL     WWW.LIVENATION.COM     THU MAY 21 2015 7:00 PM  ",2,51,"eTicket","2015-05-22 00:00:00","2015-05-21","2015-03-18","2015-03-20","2015-05-19 20:04:43","2015-05-19","2015-05-19","CST","MARYLAND HEIGHTS","MISSOURI","63043","www.concerts.livenation.com","T ","Y ","St. Louis","7bde43683b8912e1e0e2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","5d9d1272473e51e4be25","ea6991e953477c0bb31f","b85143bf51323b72e53c","4896fd908678840bb519","Dodge Theatre Adams Street Parking - boston & styx","Dodge Theatre Parking","NULL","MISC","PARKING","PARKING","Dodge Theatre Adams Street Parking - boston & styx","ADAMS STREET GARAGE%GOOD ONLY JUNE 27, 2008%DODGE THEATRE PARKING PASS%ENTER AT 4TH AVE & ADAMS%BOSTON & STYX%GARAGE OPENS AT 6:00 PM",1,9,"TicketFast","2008-06-28 02:00:00","2008-06-27","NULL","2008-03-31","2008-06-03 00:00:00","2008-06-02","2008-06-02","MST","PHOENIX","ARIZONA","85003","NULL","T ","N ","Arizona","4896fd908678840bb519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","56efd6cacbdd639961b9","dca5919872101e6887a3","8f2b8e080c2fb85284ba","15cd548392d281d2404a","Billy Joel","Billy Joel","Gavin DeGraw","CONCERTS","ROCK/POP","CONCERTS","Billy Joel","         * * * *                  BILLY JOEL                In Concert          SAFECO FIELD - SEATTLE  www.billyjoel.com/6PM DRS  FRI MAY 20 2016 8:00 PM  ",8,1038,"TicketFast","2016-05-21 03:00:00","2016-05-20","2016-02-01","2016-02-05","2016-02-02 18:23:20","2016-02-02","2016-02-02","PST","SEATTLE","WASHINGTON","98134","www.ticketmaster.com","T ","Y ","Seattle","15cd548392d281d2404a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","3dc31be84a51317a9e0c","e4bb8385d140221019b5","b85143bf51323b72e53c","e4b25909985df539d435","Premier Parking: Jimmy Buffett","Midflorida Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Jimmy Buffett","   TICKET IS VALID FOR      PREMIRE PARKING ONLY!         JIMMY BUFFETT            MARCH 30TH ONLY         NOT A CONCERT TICKET      * * PARKING ONLY * *   ",1,21,"Mail","2012-03-31 00:00:00","2012-03-30","NULL","2012-01-14","2012-01-14 15:09:07","2012-01-14","2012-01-17","EST","TAMPA","FLORIDA","33610","NULL","T ","N ","Tampa","e4b25909985df539d435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","b1ceffdb62f5e5eead7b","dce08e99e3ce7d2149f3","b85143bf51323b72e53c","60f4d5e7872268656052","Vip Parking - lakewood amphitheatre: mary j. blige","Aaron's Amphitheatre at Lakewood Parking","NULL","MISC","PARKING","PARKING","Vip Parking - lakewood amphitheatre: mary j. blige","**NOT VALID FOR CONCERT**%**VIP PARKING ONLY**%AT LAKEWOOD AMPHITHEATRE%MARY J. BLIGE%ENTER ON PRYOR ROAD%SUN OCT 12 2008 7:00PM",1,25,"Mail","2008-10-12 23:00:00","2008-10-12","NULL","2008-08-20","2008-08-23 00:00:00","2008-08-23","2008-08-28","EST","ATLANTA","GEORGIA","30315","NULL","T ","N ","Atlanta","60f4d5e7872268656052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","e68754d15ef2b8694b26","6e3df9919c998817e1b1","b85143bf51323b72e53c","f942fcae39d2c4aa3d31","Premier Parking: Aerosmith","Virginia Beach Amphitheater VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Aerosmith","VALID FOR PARKING ONLY%PREMIER PARKING LOT%VERIZON WIRELESS VB AMP%PARKING FOR AEROSMITH%LOT OPENS 2 HOURS PRIOR%SAT OCT 21 2006 7:30PM",1,15,"TicketFast","2006-10-21 23:30:00","2006-10-21","NULL","2006-09-16","2006-10-07 00:00:00","2006-10-07","2006-10-07","EST","VIRGINIA BEACH","VIRGINIA","23456","NULL","T ","N ","Virginia","f942fcae39d2c4aa3d31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","84129252c8ee4861ad6a","ac4b847b3fde66f2117e","b85143bf51323b72e53c","cd1ce81989fd27998b33","Fast Lane Access: Luis Miguel","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane Access: Luis Miguel","        FAST LANE                LUIS MIGUEL           THIS IS NOT A TICKET    FAST LANE ENTRANCE ONLY     VERIZON AMPHITHEATER    FRI SEP 07 2012 8:30 PM  ",2,10,"TicketFast","2012-09-08 03:30:00","2012-09-07","NULL","2012-06-01","2012-06-22 04:10:20","2012-06-21","2012-06-22","PST","IRVINE","CALIFORNIA","92618","NULL","T ","N ","Los Angeles","cd1ce81989fd27998b33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","b21d947749c37fdd1359","4b677c3f5bec71eec8d1","b85143bf51323b72e53c","7f8c67d792838b1dbaf2","Premier Parking: Ben Harper","Parking Event","NULL","MISC","PARKING","PARKING","Premier Parking: Ben Harper","*VALID FOR PARKING ONLY*%THE LAWN PREMIER PARKING%WRSP UNDERGROUND GARAGE%BEN HARPER%GOOD THIS DATE ONLY%THU AUG 31 2006 7:00PM",1,10,"Mail","2006-08-31 23:00:00","2006-08-31","NULL","2006-07-14","2006-07-14 00:00:00","2006-07-14","2006-07-19","CST","INDIANAPOLIS","INDIANA","46204","NULL","T ","N ","Indiana-Ohio","7f8c67d792838b1dbaf2","F","40","87500","Graduate School","Graduate School","Graduate School","3","1","1","1","Professional Technical","NULL","Professional Technical",NA
"132","da4448187dca447f2df4","018600c7f08380c6be26","b85143bf51323b72e53c","17db10f00cd7b993f4fb","Mana: Latino Power Tour 2016","Maná","NULL","CONCERTS","LATIN MUSIC","CONCERTS","Mana: Latino Power Tour 2016","  CHIVAS REGAL PRESENTS              MANA               LATINO POWER TOUR       MADISON SQUARE GARDEN       TWC CONCERT SERIES     MON OCT 24, 2016 8:00PM  ",3,513,"eTicket","2016-10-25 00:00:00","2016-10-24","2016-02-17","2016-02-19","2016-02-22 23:29:13","2016-02-22","2016-02-26","EST","NEW YORK","NEW YORK","10001","www.ticketmaster.com","T ","Y ","New York","17db10f00cd7b993f4fb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","e049bb3d778e8789f35f","905df7ed96c2b1a27b8b","b85143bf51323b72e53c","056d16145dd658d8126d","Old National Centre Reserved Parking: Impractical Jokers","Murat Theatre Reserved Parking","NULL","MISC","PARKING","PARKING","Old National Centre Reserved Parking: Impractical Jokers","   THIS TICKET IS VALID        FOR PARKING ONLY        GOOD THIS DATE ONLY      RESERVED PARKING PASS   OLD NATIONAL CENTRE - INDY SAT DEC 07 2013 7:30 PM  ",1,15,"TicketFast","2013-12-08 00:30:00","2013-12-07","NULL","2013-08-14","2013-10-25 03:46:08","2013-10-24","NULL","CST","INDIANAPOLIS","INDIANA","46204","www.concerts.livenation.com","F ","N ","Indiana-Ohio","056d16145dd658d8126d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","c7b4c9c76e81fbf349fe","0cec3902a7c3af6fce6c","dd95d852672f41e5109a","1b15c71119c4ee9c1dfd","Lady Antebellum: Wheels Up 2015 tour with hunter hayes & sam hunt","Lady Antebellum","Hunter Hayes","CONCERTS","COUNTRY","CONCERTS","Lady Antebellum: Wheels Up 2015 tour with hunter hayes & sam hunt","  QUICKEN LOANS PRESENTS       LADY ANTEBELLUM            #WHEELSUPTOUR        HUNTER HAYES & SAM HUNT   SUSQUEHANNA BANK CENTER    SAT SEP 19 2015 7:00PM  ",2,84.5,"eTicket","2015-09-19 23:00:00","2015-09-19","2015-04-24","2015-04-24","2015-06-21 14:43:51","2015-06-21","2015-06-21","EST","CAMDEN","NEW JERSEY","08103","www.concerts.livenation.com","T ","Y ","Delaware Valley","1b15c71119c4ee9c1dfd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","e6b500d81d1ee2fecf3b","dcf5dff6a6534968c4d4","b85143bf51323b72e53c","3ce194471c72d41c7ecb","Premier Parking : jvc jazz festival","Sleep Train Pavilion Concord Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : jvc jazz festival","THIS TICKET IS VALID%FOR PARKING ONLY-GATE B%GOOD 8/19/06 ONLY%PREMIER PARKING%SLEEP TRAIN PAVILION%SAT AUG 19 2006",1,20,"TicketFast","2006-08-19 23:00:00","2006-08-19","NULL","2006-05-18","2006-05-18 00:00:00","2006-05-18","2006-05-18","PST","CONCORD","CALIFORNIA","94521","NULL","T ","N ","N. California","3ce194471c72d41c7ecb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","f4516c93c1b36752f532","3f510718b680022e6c39","b85143bf51323b72e53c","c0cffb47228b84bec238","Verizon Wireless Premier Parking: Aly & aj, corbin bleu, drake bell","Verizon Wireless Amph. Irvine Premier Parking","NULL","MISC","PARKING","PARKING","Verizon Wireless Premier Parking: Aly & aj, corbin bleu, drake bell","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%VERIZON AMPHITHEATER%THU JUL 12 2007 7:00 PM",1,20,"TicketFast","2007-07-13 02:00:00","2007-07-12","NULL","2007-06-02","2007-07-06 00:00:00","2007-07-06","2007-07-06","PST","IRVINE","CALIFORNIA","92618","NULL","T ","N ","Los Angeles","c0cffb47228b84bec238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","3da14fa3cfe25ebfc700","4762fe2956bc885f13fe","b85143bf51323b72e53c","70f69b67611148712a09","Dead & Company","Dead & Company","NULL","CONCERTS","ROCK/POP","CONCERTS","Dead & Company","   LIVE NATION PRESENTS         DEAD & COMPANY                                    BRIDGESTONE ARENA            501 BROADWAY        WED NOV 18 2015 7:00 PM  ",1,94.5,"eTicket","2015-11-19 01:00:00","2015-11-18","2015-09-16","2015-09-18","2015-09-18 15:07:35","2015-09-18","2015-11-16","CST","NASHVILLE","TENNESSEE","37203","iphone.ticketmaster.us","T ","Y ","Nashville","70f69b67611148712a09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","25d06200a2270f725955","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","c93b3683e3ec406e868a","Tabernacle Parking: Lifehouse","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Lifehouse","PARKING PASS-PARKING ONLY%LIFEHOUSE%LAZ PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%WED JUN 25 2008  8:00PM",1,9,"Mail","2008-06-26 00:00:00","2008-06-25","NULL","2008-02-09","2008-06-11 00:00:00","2008-06-10","2008-06-16","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","c93b3683e3ec406e868a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28"
"139","1e180f913557cd27613d","0b7fec28ec99082f01a5","b85143bf51323b72e53c","2f972136c2bc3ac1889a","Lupe Fiasco","Lupe Fiasco","NULL","CONCERTS","RAP/URBAN","CONCERTS","Lupe Fiasco"," HOUSE OF BLUES PRESENTS         LUPE FIASCO           WWW.HOUSEOFBLUES.COM    HOUSE OF BLUES CLEVELAND 308 EUCLID AVE / ALL AGES FRI FEB 12 2016 DRS 700PM ",2,45.5,"eTicket","2016-02-13 00:00:00","2016-02-12","2015-11-12","2015-11-13","2016-02-10 04:14:56","2016-02-09","2016-02-10","CST","CLEVELAND","OHIO","44114","www.concerts.livenation.com","T ","Y ","Cleveland","2f972136c2bc3ac1889a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","feb9d5da24aaae494c3d","6cdc2e270775b7e2f709","b85143bf51323b72e53c","c5bf4316b04377cdd8a0","Comcast Center Mansfield Fast Lane Access:oddball Comedy Festival","Vip Fast Lane","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Comcast Center Mansfield Fast Lane Access:oddball Comedy Festival","      VIP FAST LANE         MUST HAVE EVENT TICKET      GOOD THIS DAY ONLY     ODDBALL COMEDY FESTIVAL  COMCAST CENTER, MANSFIELD SUN SEP 08 2013 DRS 5:00PM",2,10,"eTicket","2013-09-08 21:00:00","2013-09-08","NULL","2013-06-21","2013-09-06 00:49:02","2013-09-05","2013-09-07","EST","MANSFIELD","MASSACHUSETTS","02048","www.concerts.livenation.com","T ","N ","Boston","c5bf4316b04377cdd8a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","0f4751874caeb23e8d48","a14232befff04be1e2f3","b85143bf51323b72e53c","19161d5fdb1aab8b041f","Vip Parking: Brooks & dunn","PNC Bank Arts Center Holmdel Premier Parking","NULL","MISC","PARKING","PARKING","Vip Parking: Brooks & dunn","NO ADMITTANCE TO CONCERT%VIP PARKING%GOOD FOR THIS DATE ONLY%PNC BANK ARTS CENTER%VIP PARKING PASS%SAT AUG 28 2010 7:30PM",1,29.99,"TicketFast","2010-08-29 00:00:00","2010-08-28","NULL","NULL","2010-08-12 00:00:00","2010-08-12","2010-08-12","EST","HOLMDEL","NEW JERSEY","07733","NULL","T ","N ","New York","19161d5fdb1aab8b041f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","c7abae96fbacb169da3c","9caaa3cea047cfffa7b3","b85143bf51323b72e53c","69b718430f7bc6cc8ff5","First Niagara Pavilion Vip Parking: Styx/reo Speedwagon/ted Nugent","First Niagara Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","First Niagara Pavilion Vip Parking: Styx/reo Speedwagon/ted Nugent","USE 2ND LANE FROM FAR LEFT     STYX/REO/NUGENT        VIP PARKING*19-MAY-13   RIGHT OF PEDESTRIAN WLKWAY  FIRST NIAGARA PAVILION    SUN MAY 19 2013 7:00PM  ",1,25,"TicketFast","2013-05-19 23:00:00","2013-05-19","NULL","2013-03-01","2013-03-22 21:20:55","2013-03-22","2013-04-13","EST","BURGETTSTOWN","PENNSYLVANIA","15021","www.concerts.livenation.com","T ","N ","Pittsburgh","69b718430f7bc6cc8ff5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","8a1f079b9d3543177b1d","a0ed82451f57a8914eba","b85143bf51323b72e53c","1f7dd4d2ef4185899003","The Who: Jones Beach Theater Premier Parking","Nikon At Jones Beach Theater Premier Parking","NULL","MISC","PARKING","PARKING","The Who: Jones Beach Theater Premier Parking","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%NIKON AT%JONES BEACH THEATER%WED SEP 13, 2006 7:30PM",1,15,"UPS","2006-09-13 23:30:00","2006-09-13","NULL","2006-07-17","2006-07-14 00:00:00","2006-07-14","2006-07-15","EST","WANTAGH","NEW YORK","11793","NULL","T ","N ","New York","1f7dd4d2ef4185899003","M","44","200000","College","College","Graduate School","3","1","NULL","1","Self Employed","Self Employed","NULL",NA
"144","d210c3ce1bd499002a60","9babfdb02a7f8004fc6e","3d7285a2ebc014aaf509","7783e7ef5207966bb086","Gorge Amphitheatre Premier Parking-john Mayer","Gorge Amphitheatre Star Parking","John Mayer","MISC","PARKING","PARKING","Gorge Amphitheatre Premier Parking-john Mayer","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY!%* GOOD THIS DAY ONLY *%PREMIER PARKING PASS%GORGE AMPHITHEATRE-GEORGE%SATURDAY JUN 2, 2007",1,25,"TicketFast","2007-06-03 02:00:00","2007-06-02","2007-03-23","2007-03-24","2007-03-31 00:00:00","2007-03-31","2007-03-31","PST","GEORGE","WASHINGTON","98848","NULL","T ","N ","Seattle","7783e7ef5207966bb086","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",NA
"145","853aae9e5211f94cf083","91c03a34b562436efa3c","d0b78ccf03f542007eb6","07fa879e68d61912a51c","Premier Parking - santana","White River Amphitheatre Premier Parking","Santana","MISC","PARKING","PARKING","Premier Parking - santana","THIS TICKET IS VALID FOR%PARKING THIS DATE ONLY%PREMIER PARKING PASS%ENTER LOTS AT GATE 3%WHITE RIVER AMPHITHEATRE%SAT SEP 6, 2008",1,20,"TicketFast","2008-09-07 02:00:00","2008-09-06","NULL","2008-05-16","2008-08-18 00:00:00","2008-08-18","2008-08-18","PST","AUBURN","WASHINGTON","98092","NULL","T ","N ","Seattle","07fa879e68d61912a51c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","43392a6cfb1c8aad7aa7","4b677c3f5bec71eec8d1","b85143bf51323b72e53c","5d5146a0b0e31c2a9b04","Murat Centre Parking : joel mchale","Parking Event","NULL","MISC","PARKING","PARKING","Murat Centre Parking : joel mchale","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%JOEL MCHALE%MURAT CENTRE-INDIANAPOLIS%FRI JAN 16 2009  7:30PM",1,15,"Mail","2009-01-17 00:30:00","2009-01-16","NULL","2008-11-07","2008-12-09 00:00:00","2008-12-09","2008-12-14","CST","INDIANAPOLIS","INDIANA","46204","NULL","T ","N ","Indiana-Ohio","5d5146a0b0e31c2a9b04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21"
"147","d945f031f85a03a0b186","521211db198bbe6605d6","b85143bf51323b72e53c","145afac7da6430820077","Warner Building Pmi Garage - Premier Parking","Warner Building Pmi Garage - Premier Parking","NULL","MISC","PARKING","PARKING","Warner Building Pmi Garage - Premier Parking","      WARNER THEATRE          EVENT PARKING PASS     VALID 2 HRS PRE/1HR POST   WARNER BLDG PMI GARAGE    12 ST NW BETWEEN E & F   SAT JAN 19 2013 8:00 PM  ",1,14,"Mail","2013-01-20 01:00:00","2013-01-19","NULL","2012-11-26","2012-11-30 23:34:02","2012-11-30","2012-12-04","EST","WASHINGTON","DISTRICT OF COLUMBIA","20004","www.concerts.livenation.com","T ","N ","Washington DC","145afac7da6430820077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","250c8b1b2ede3b576cd3","5a29f349bfe4d595f521","b85143bf51323b72e53c","a7cdfeaeb0193746b938","Premier Parking : dave matthews band","Klipsch Music Ctr. Ind. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : dave matthews band","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%DAVE MATTHEWS BAND%VERIZON WIRELESS MUSIC CTR%FRI AUG 17 2007 7:00PM",1,20,"TicketFast","2007-08-17 23:00:00","2007-08-17","NULL","2007-04-21","2007-05-07 00:00:00","2007-05-07","2007-05-11","CST","NOBLESVILLE","INDIANA","46060","NULL","T ","N ","Indiana-Ohio","a7cdfeaeb0193746b938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","ba3b8f06b1fc899e83f8","1a3e9aecd0617706a794","b85143bf51323b72e53c","4d9bce6d24cc6a60f435","Gorge Amphitheatre Camping: Black Sabbath Aug 23-25,2013","Gorge Camping","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Gorge Amphitheatre Camping: Black Sabbath Aug 23-25,2013","CAMPGRND OPENS @ 3PM 8/23  OVERNIGHT C A M P I N G       * CAMPING PASS *          GORGE CAMPGROUND     * GOOD THESE DATES ONLY * FRI 8/23/13 - SUN 8/25/13 ",1,47,"Mail","2013-08-23 22:00:00","2013-08-23","NULL","2013-04-20","2013-08-02 02:39:11","2013-08-01","2013-08-06","PST","GEORGE","WASHINGTON","98848","www.concerts.livenation.com","T ","N ","Seattle","4d9bce6d24cc6a60f435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","4089cbfc1732d7701002","ac4b847b3fde66f2117e","b85143bf51323b72e53c","6d149e695fa8d731af76","Fast Lane Early Entry - deftones","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane Early Entry - deftones","   NOT AN EVENT TICKET      FAST LANE EARLY ENTRY            DEFTONES          THE FILLMORE MIAMI BEACH      VOID AT 7:00 PM       TUE MAR 19 2013 6:15 PM  ",1,10,"TicketFast","2013-03-20 00:00:00","2013-03-19","NULL","2012-12-19","2013-02-15 20:13:59","2013-02-15","2013-02-15","EST","MIAMI BEACH","FLORIDA","33139","www.concerts.livenation.com","T ","N ","Miami","6d149e695fa8d731af76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","f6bfcdf50a0d4713115f","f9e971b3fc578eab66b1","6e1eebe3c322e8abf8b2","4d72dac6e80dfaad7e88","Bruce Springsteen And The E Street Band: The River Tour","Bruce Springsteen and the E Street Band","Bruce Springsteen","CONCERTS","ROCK/POP","CONCERTS","Bruce Springsteen And The E Street Band: The River Tour"," THE PALACE-AUBURN HILLS      BRUCE SPRINGSTEEN       FULL """"""""""""""""THE RIVER"""""""""""""""" PLUS!     & THE E STREET BAND       NO CAMERAS/RECORDERS    THU APR 14 2016 7:30 PM  ",4,600,"Mail","2016-04-14 23:30:00","2016-04-14","NULL","2016-02-05","2016-02-05 15:09:08","2016-02-05","NULL","EST","AUBURN HILLS","MICHIGAN","48326","www.ticketmaster.com","F ","Y ","Michigan","4d72dac6e80dfaad7e88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","0d7a9b3eb3e35cf9069c","dcf5dff6a6534968c4d4","b85143bf51323b72e53c","30adadf5e2a53ceecec6","Premier Parking : crosby, stills, nash and young","Sleep Train Pavilion Concord Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : crosby, stills, nash and young","THIS TICKET IS VALID%FOR PARKING ONLY-GATE B%GOOD 7/25/06 ONLY%PREMIER PARKING%SLEEP TRAIN PAVILION%TUE JUL 25 2006 7:30 PM",1,20,"TicketFast","2006-07-26 02:30:00","2006-07-25","NULL","2006-04-26","2006-07-21 00:00:00","2006-07-21","2006-07-21","PST","CONCORD","CALIFORNIA","94521","NULL","T ","N ","N. California","30adadf5e2a53ceecec6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","d284039edd0d463250d9","dce08e99e3ce7d2149f3","b85143bf51323b72e53c","7db57c4dad95c447fae3","Vip Parking: Brooks & dunn","Aaron's Amphitheatre at Lakewood Parking","NULL","MISC","PARKING","PARKING","Vip Parking: Brooks & dunn","**NOT VALID FOR CONCERT**%**VIP PARKING ONLY**%AARON'S AMPHITHEATRE%BROOKS & DUNN PARKING%ENTER ON PRYOR ROAD%SUN AUG 22 2010 7:00PM",1,25,"TicketFast","2010-08-22 23:00:00","2010-08-22","NULL","2010-03-06","2010-03-06 00:00:00","2010-03-06","2010-03-06","EST","ATLANTA","GEORGIA","30315","NULL","T ","N ","Atlanta","7db57c4dad95c447fae3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","ecf122f9f3aceeb3c5d2","cd2ab420d5ab204c2a82","b85143bf51323b72e53c","662edf3c0384e4d83cc7","The Room: Corey Smith","Tabernacle Vip Upgrade","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","The Room: Corey Smith","THIS IS NOT A CONCERT TKT    THE ROOM ACCESS ONLY      MUST BE 21 OR OLDER           COREY SMITH              THE TABERNACLE       SAT FEB 23 2013 8:00 PM  ",2,40,"TicketFast","2013-02-24 01:00:00","2013-02-23","NULL","2012-12-20","2013-02-20 15:51:41","2013-02-20","2013-02-20","EST","ATLANTA","GEORGIA","30303","www.concerts.livenation.com","T ","N ","Atlanta","662edf3c0384e4d83cc7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","9c29f52d1affcf5f1f0a","c0fd4c5001439cf0f1ab","b85143bf51323b72e53c","8db3261a7f960826a0aa","Vip Parking: Lilith","Verizon Wireless Amphitheatre STL Premier Parking","NULL","MISC","PARKING","PARKING","Vip Parking: Lilith","ADMIT ONE VEHICLE FOR%VIP PARKING%FOLLOW VIP PARKING SIGNS%VERIZON WIRELESS AMP STL%LILITH%FRI JUL 16 2010 2:30PM",1,20,"Mail","2010-07-16 19:30:00","2010-07-16","NULL","2010-04-24","2010-06-17 00:00:00","2010-06-17","2010-06-22","CST","MARYLAND HEIGHTS","MISSOURI","63043","NULL","T ","N ","St. Louis","8db3261a7f960826a0aa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","39b33510747f602df452","da43d59defabf569693f","390e9a083a9ae6f55fb5","2a47044b0d38f7189195","System Of A Down","System of a Down","The Melvins","CONCERTS","HEAVY METAL","CONCERTS","System Of A Down","   LIVE NATION PRESENTS        SYSTEM OF A DOWN     BELLE TIRE CONCERT SERIES  DTE ENERGY MUSIC THEATRE     **RAIN OR SHINE**      WED JUN 17 2015 7:30 PM  ",2,55,"BWC","2015-06-17 23:30:00","2015-06-17","2015-03-19","2015-03-20","2015-06-17 00:02:16","2015-06-16","2015-06-17","EST","CLARKSTON","MICHIGAN","48348","www.ticketmaster.com","T ","Y ","Michigan","2a47044b0d38f7189195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
